recoding_id;date;CH4;CO;NO;NO_2;O_3;PM10;PM25;SO_2;station
10258;27/03/18 12:00;1.09000003337860;0.100000001490116;4;10;57;9;;4;3
10259;27/03/18 12:00;1.58000004291534;;55;66;;38;;;4
10260;27/03/18 12:00;;0.300000011920928;51;62;26;20;7;;5
10261;27/03/18 13:00;1.53999996185302;0.400000005960464;34;53;35;15;10;7;1
10262;27/03/18 13:00;;0.100000001490116;9;19;53;14;;5;2
10263;27/03/18 13:00;1.08000004291534;0.200000002980232;4;10;60;7;;4;3
10264;27/03/18 13:00;1.48000001907348;;37;54;;39;;;4
10265;27/03/18 13:00;;0.200000002980232;16;26;48;14;5;;5
10266;27/03/18 14:00;1.39999997615814;0.300000011920928;21;37;49;9;5;6;1
10267;27/03/18 14:00;;0.100000001490116;6;14;63;10;;4;2
10268;27/03/18 14:00;1.08000004291534;0.100000001490116;2;4;69;6;;4;3
10269;27/03/18 14:00;1.26999998092651;;17;36;;28;;;4
10270;27/03/18 14:00;;0.200000002980232;17;26;54;11;7;;5
10271;27/03/18 15:00;1.39999997615814;0.300000011920928;12;28;60;4;2;5;1
10272;27/03/18 15:00;;0.100000001490116;5;11;69;8;;4;2
10273;27/03/18 15:00;1.07000005245208;0.100000001490116;1;3;77;4;;4;3
10274;27/03/18 15:00;1.21000003814697;;9;25;;21;;;4
10275;27/03/18 15:00;;0.200000002980232;16;24;60;10;7;;5
10276;27/03/18 16:00;1.38999998569488;0.300000011920928;10;26;66;7;6;4;1
10277;27/03/18 16:00;;0.100000001490116;3;8;77;6;;4;2
10278;27/03/18 16:00;1.07000005245208;0.100000001490116;1;2;80;5;;4;3
10279;27/03/18 16:00;1.20000004768371;;7;22;;19;;;4
10280;27/03/18 16:00;;0.100000001490116;11;18;68;9;6;;5
10281;27/03/18 17:00;1.38999998569488;0.300000011920928;14;32;64;6;4;4;1
10282;27/03/18 17:00;;0.100000001490116;5;12;73;2;;4;2
10283;27/03/18 17:00;1.07000005245208;0.100000001490116;1;1;84;4;;3;3
10284;27/03/18 17:00;1.19000005722045;;3;14;;17;;;4
10285;27/03/18 17:00;;0.200000002980232;8;14;72;6;3;;5
10286;27/03/18 18:00;1.38999998569488;0.300000011920928;14;39;61;3;2;4;1
10287;27/03/18 18:00;;0.100000001490116;5;13;75;4;;4;2
10288;27/03/18 18:00;1.07000005245208;0.100000001490116;1;1;86;7;;3;3
10289;27/03/18 18:00;1.19000005722045;;2;10;;16;;;4
10290;27/03/18 18:00;;0.200000002980232;9;18;72;6;3;;5
10291;27/03/18 19:00;1.39999997615814;0.300000011920928;17;50;50;8;5;4;1
10292;27/03/18 19:00;;0.100000001490116;4;13;76;5;;4;2
10293;27/03/18 19:00;1.07000005245208;0.100000001490116;1;1;87;10;;3;3
10294;27/03/18 19:00;1.19000005722045;;3;15;;15;;;4
10295;27/03/18 19:00;;0.200000002980232;11;24;69;7;3;;5
10296;27/03/18 20:00;1.39999997615814;0.400000005960464;24;70;34;4;2;5;1
10297;27/03/18 20:00;;0.100000001490116;5;21;68;9;;4;2
10298;27/03/18 20:00;1.05999994277954;0.100000001490116;1;3;84;10;;3;3
10299;27/03/18 20:00;1.19000005722045;;2;19;;12;;;4
10300;27/03/18 20:00;;0.200000002980232;7;26;65;9;6;;5
10301;27/03/18 21:00;1.41999995708465;0.400000005960464;7;58;37;4;2;7;1
10302;27/03/18 21:00;;0.100000001490116;3;28;56;12;;4;2
10303;27/03/18 21:00;1.07000005245208;0.100000001490116;1;10;73;10;;3;3
10304;27/03/18 21:00;1.20000004768371;;2;33;;10;;;4
10305;27/03/18 21:00;;0.200000002980232;12;45;45;11;7;;5
10306;27/03/18 22:00;1.42999994754791;0.400000005960464;15;73;24;9;6;9;1
10307;27/03/18 22:00;;0.100000001490116;5;49;37;7;;5;2
10308;27/03/18 22:00;1.07000005245208;0.200000002980232;1;17;63;10;;4;3
10309;27/03/18 22:00;1.20000004768371;;6;57;;9;;;4
10310;27/03/18 22:00;;0.400000005960464;9;61;28;8;4;;5
10311;27/03/18 23:00;1.42999994754791;0.500000000000000;43;95;6;15;12;8;1
10312;27/03/18 23:00;;0.200000002980232;7;67;19;11;;5;2
10313;27/03/18 23:00;1.07000005245208;0.200000002980232;1;21;57;11;;4;3
10314;27/03/18 23:00;1.24000000953674;;4;52;;8;;;4
10315;27/03/18 23:00;;0.400000005960464;61;94;8;13;8;;5
10316;28/03/18 00:00;1.45000004768371;0.500000000000000;31;88;9;17;14;7;1
10317;28/03/18 00:00;;0.100000001490116;4;46;31;8;;6;2
10318;28/03/18 00:00;1.08000004291534;0.100000001490116;1;13;57;11;;4;3
10319;28/03/18 00:00;1.25000000000000;;40;87;;17;;;4
10320;28/03/18 00:00;;0.600000023841857;144;113;1;22;12;;5
10321;28/03/18 01:00;1.42999994754791;0.400000005960464;17;71;15;15;11;7;1
10322;28/03/18 01:00;;0.100000001490116;3;32;39;9;;5;2
10323;28/03/18 01:00;1.08000004291534;0.100000001490116;1;11;54;10;;4;3
10324;28/03/18 01:00;1.26999998092651;;91;95;;20;;;4
10325;28/03/18 01:00;;0.600000023841857;123;108;1;34;16;;5
10326;28/03/18 02:00;1.40999996662139;0.300000011920928;11;57;20;9;5;6;1
10327;28/03/18 02:00;;0.100000001490116;6;40;26;6;;5;2
10328;28/03/18 02:00;1.08000004291534;0.200000002980232;1;13;49;11;;4;3
10329;28/03/18 02:00;1.53999996185302;;71;88;;25;;;4
10330;28/03/18 02:00;;0.500000000000000;107;102;1;33;14;;5
10331;28/03/18 03:00;1.41999995708465;0.300000011920928;6;50;22;8;5;6;1
10332;28/03/18 03:00;;0.200000002980232;14;47;13;7;;5;2
10333;28/03/18 03:00;1.08000004291534;0.100000001490116;1;10;49;8;;4;3
10334;28/03/18 03:00;2.16000008583068;;61;78;;28;;;4
10335;28/03/18 03:00;;0.500000000000000;53;80;1;45;16;;5
10336;28/03/18 04:00;1.40999996662139;0.300000011920928;3;35;29;6;4;6;1
10337;28/03/18 04:00;;0.100000001490116;5;35;21;9;;5;2
10338;28/03/18 04:00;1.07000005245208;0.100000001490116;1;4;49;5;;4;3
10339;28/03/18 04:00;1.55999994277954;;25;59;;27;;;4
10340;28/03/18 04:00;;0.400000005960464;33;67;1;27;9;;5
10341;28/03/18 05:00;1.40999996662139;0.200000002980232;3;27;34;8;7;6;1
10342;28/03/18 05:00;;0.100000001490116;5;35;16;5;;5;2
10343;28/03/18 05:00;1.05999994277954;0.100000001490116;1;1;55;3;;4;3
10344;28/03/18 05:00;1.42999994754791;;37;59;;16;;;4
10345;28/03/18 05:00;;0.200000002980232;6;50;6;16;8;;5
10346;28/03/18 06:00;1.40999996662139;0.200000002980232;7;37;25;6;4;6;1
10347;28/03/18 06:00;;0.100000001490116;3;34;15;7;;5;2
10348;28/03/18 06:00;1.07000005245208;0.100000001490116;1;5;44;7;;4;3
10349;28/03/18 06:00;1.48000001907348;;107;75;;20;;;4
10350;28/03/18 06:00;;0.300000011920928;30;56;4;32;10;;5
10351;28/03/18 07:00;1.39999997615814;0.300000011920928;28;56;20;9;7;7;1
10352;28/03/18 07:00;;0.100000001490116;12;39;15;8;;5;2
10353;28/03/18 07:00;1.07000005245208;0.100000001490116;1;7;38;7;;3;3
10354;28/03/18 07:00;1.53999996185302;;55;68;;22;;;4
10355;28/03/18 07:00;;0.400000005960464;120;81;2;29;12;;5
10356;28/03/18 08:00;1.42999994754791;0.400000005960464;56;76;6;7;4;8;1
10357;28/03/18 08:00;;0.200000002980232;33;55;6;9;;6;2
10358;28/03/18 08:00;1.07000005245208;0.100000001490116;3;27;24;10;;4;3
10359;28/03/18 08:00;1.54999995231628;;108;78;;15;;;4
10360;28/03/18 08:00;;0.600000023841857;230;113;1;39;17;;5
10361;28/03/18 09:00;2.23000001907348;0.600000023841857;174;101;3;13;8;11;1
10362;28/03/18 09:00;;0.500000000000000;142;85;2;14;;12;2
10363;28/03/18 09:00;1.05999994277954;0.200000002980232;26;58;3;12;;4;3
10364;28/03/18 09:00;1.59000003337860;;149;98;;27;;;4
10365;28/03/18 09:00;;1.100000023841850;299;143;1;48;23;;5
10366;28/03/18 10:00;1.73000001907348;1.000000000000000;187;109;6;27;17;14;1
10367;28/03/18 10:00;;0.500000000000000;176;92;4;28;;14;2
10368;28/03/18 10:00;1.12999999523162;0.200000002980232;41;50;11;16;;5;3
10369;28/03/18 10:00;1.45000004768371;;76;69;;29;;;4
10370;28/03/18 10:00;;0.600000023841857;218;114;1;55;25;;5
10371;28/03/18 11:00;1.85000002384185;0.699999988079071;173;111;8;32;21;14;1
10372;28/03/18 11:00;;0.300000011920928;142;88;7;40;;14;2
10373;28/03/18 11:00;1.75000000000000;0.500000000000000;146;92;7;51;;9;3
10374;28/03/18 11:00;1.54999995231628;;118;74;;33;;;4
10375;28/03/18 11:00;;0.400000005960464;129;88;7;51;25;;5
10376;28/03/18 12:00;2.66000008583068;0.600000023841857;93;84;14;30;18;10;1
10377;28/03/18 12:00;;0.200000002980232;109;79;11;41;;12;2
10378;28/03/18 12:00;2.02999997138977;0.400000005960464;108;79;12;49;;8;3
10379;28/03/18 12:00;1.61000001430511;;106;77;;44;;;4
10380;28/03/18 12:00;;0.400000005960464;108;87;9;44;23;;5
10381;28/03/18 13:00;1.87000000476837;0.400000005960464;56;64;26;23;13;7;1
10382;28/03/18 13:00;;0.100000001490116;25;29;45;29;;7;2
10383;28/03/18 13:00;1.29999995231628;0.200000002980232;19;22;46;14;;4;3
10384;28/03/18 13:00;1.59000003337860;;41;55;;50;;;4
10385;28/03/18 13:00;;0.200000002980232;34;42;35;37;19;;5
10386;28/03/18 14:00;1.37999999523162;0.300000011920928;21;38;50;12;6;5;1
10387;28/03/18 14:00;;0.100000001490116;6;15;63;15;;5;2
10388;28/03/18 14:00;1.04999995231628;0.100000001490116;1;3;77;9;;4;3
10389;28/03/18 14:00;1.19000005722045;;9;23;;33;;;4
10390;28/03/18 14:00;;0.200000002980232;12;21;59;14;7;;5
10391;28/03/18 15:00;1.37999999523162;0.300000011920928;19;37;59;9;6;5;1
10392;28/03/18 15:00;;0.100000001490116;5;12;75;13;;4;2
10393;28/03/18 15:00;1.07000005245208;0.100000001490116;1;3;82;9;;4;3
10394;28/03/18 15:00;1.15999996662139;;5;17;;19;;;4
10395;28/03/18 15:00;;0.200000002980232;9;16;71;13;6;;5
10396;28/03/18 16:00;1.37999999523162;0.300000011920928;17;35;61;10;6;4;1
10397;28/03/18 16:00;;0.100000001490116;4;11;73;9;;5;2
10398;28/03/18 16:00;1.05999994277954;0.100000001490116;1;3;81;4;;4;3
10399;28/03/18 16:00;1.16999995708465;;3;14;;16;;;4
10400;28/03/18 16:00;;0.200000002980232;9;16;68;14;8;;5
10401;28/03/18 17:00;1.37000000476837;0.300000011920928;13;30;62;10;7;4;1
10402;28/03/18 17:00;;0.100000001490116;4;10;72;11;;5;2
10403;28/03/18 17:00;1.05999994277954;0.100000001490116;1;2;81;8;;4;3
10404;28/03/18 17:00;1.14999997615814;;4;14;;15;;;4
10405;28/03/18 17:00;;0.100000001490116;10;18;66;13;9;;5
10406;28/03/18 18:00;1.37000000476837;0.300000011920928;14;32;58;7;5;4;1
10407;28/03/18 18:00;;0.100000001490116;4;11;68;8;;5;2
10408;28/03/18 18:00;1.04999995231628;0.100000001490116;1;2;76;6;;4;3
10409;28/03/18 18:00;1.14999997615814;;4;15;;16;;;4
10410;28/03/18 18:00;;0.100000001490116;8;16;64;12;8;;5
10411;28/03/18 19:00;1.37000000476837;0.300000011920928;19;40;50;5;3;4;1
10412;28/03/18 19:00;;0.100000001490116;3;11;65;6;;5;2
10413;28/03/18 19:00;1.04999995231628;0.100000001490116;1;1;74;10;;3;3
10414;28/03/18 19:00;1.14999997615814;;4;16;;14;;;4
10415;28/03/18 19:00;;0.200000002980232;9;20;58;11;6;;5
10416;28/03/18 20:00;1.37000000476837;0.300000011920928;19;42;42;5;2;5;1
10417;28/03/18 20:00;;0.100000001490116;3;15;57;9;;5;2
10418;28/03/18 20:00;1.03999996185302;0.100000001490116;1;1;69;8;;3;3
10419;28/03/18 20:00;1.14999997615814;;2;15;;14;;;4
10420;28/03/18 20:00;;0.100000001490116;9;24;50;11;5;;5
10421;28/03/18 21:00;1.37999999523162;0.300000011920928;18;51;30;11;7;6;1
10422;28/03/18 21:00;;0.100000001490116;3;24;45;4;;5;2
10423;28/03/18 21:00;1.04999995231628;0.100000001490116;1;3;63;9;;3;3
10424;28/03/18 21:00;1.13999998569488;;1;17;;11;;;4
10425;28/03/18 21:00;;0.200000002980232;7;27;43;9;4;;5
10426;28/03/18 22:00;1.38999998569488;0.300000011920928;16;57;22;6;4;7;1
10427;28/03/18 22:00;;0.100000001490116;4;29;36;6;;6;2
10428;28/03/18 22:00;1.05999994277954;0.100000001490116;1;8;55;16;;4;3
10429;28/03/18 22:00;1.15999996662139;;1;19;;9;;;4
10430;28/03/18 22:00;;0.200000002980232;6;31;36;8;5;;5
10431;28/03/18 23:00;1.39999997615814;0.300000011920928;8;41;31;9;7;7;1
10432;28/03/18 23:00;;0.100000001490116;5;22;39;8;;5;2
10433;28/03/18 23:00;1.05999994277954;0.100000001490116;1;9;51;12;;4;3
10434;28/03/18 23:00;1.16999995708465;;1;13;;6;;;4
10435;28/03/18 23:00;;0.200000002980232;4;27;35;8;5;;5
10436;29/03/18 00:00;1.38999998569488;0.300000011920928;8;39;29;6;3;6;1
10437;29/03/18 00:00;;0.100000001490116;4;15;43;5;;5;2
10438;29/03/18 00:00;1.05999994277954;0.100000001490116;1;5;51;10;;3;3
10439;29/03/18 00:00;1.16999995708465;;1;8;;6;;;4
10440;29/03/18 00:00;;0.200000002980232;3;18;40;6;4;;5
10441;29/03/18 01:00;1.37999999523162;0.300000011920928;6;29;35;6;4;6;1
10442;29/03/18 01:00;;0.100000001490116;2;10;45;5;;5;2
10443;29/03/18 01:00;1.05999994277954;0.100000001490116;1;3;52;7;;3;3
10444;29/03/18 01:00;1.16999995708465;;1;6;;6;;;4
10445;29/03/18 01:00;;0.100000001490116;2;13;43;7;4;;5
10446;29/03/18 02:00;1.38999998569488;0.200000002980232;7;33;32;3;1;6;1
10447;29/03/18 02:00;;0.100000001490116;2;11;43;6;;4;2
10448;29/03/18 02:00;1.05999994277954;0.100000001490116;1;3;52;7;;3;3
10449;29/03/18 02:00;1.16999995708465;;1;8;;5;;;4
10450;29/03/18 02:00;;0.100000001490116;3;12;43;8;5;;5
10451;29/03/18 03:00;1.38999998569488;0.200000002980232;3;19;43;3;2;6;1
10452;29/03/18 03:00;;0.100000001490116;1;13;41;4;;4;2
10453;29/03/18 03:00;1.05999994277954;0.100000001490116;1;3;51;7;;3;3
10454;29/03/18 03:00;1.16999995708465;;1;4;;4;;;4
10455;29/03/18 03:00;;0.100000001490116;1;16;38;6;4;;5
10456;29/03/18 04:00;1.38999998569488;0.200000002980232;3;20;42;4;3;6;1
10457;29/03/18 04:00;;0.100000001490116;2;17;35;6;;4;2
10458;29/03/18 04:00;1.07000005245208;0.100000001490116;1;6;44;7;;4;3
10459;29/03/18 04:00;1.16999995708465;;1;4;;3;;;4
10460;29/03/18 04:00;;0.200000002980232;1;16;37;7;5;;5
10461;29/03/18 05:00;1.38999998569488;0.200000002980232;5;25;38;3;2;6;1
10462;29/03/18 05:00;;0.100000001490116;2;12;42;6;;4;2
10463;29/03/18 05:00;1.07000005245208;0.100000001490116;1;5;46;5;;4;3
10464;29/03/18 05:00;1.16999995708465;;1;5;;3;;;4
10465;29/03/18 05:00;;0.100000001490116;1;9;46;7;5;;5
10466;29/03/18 06:00;1.39999997615814;0.200000002980232;4;27;43;4;2;6;1
10467;29/03/18 06:00;;0.100000001490116;2;10;43;4;;4;2
10468;29/03/18 06:00;1.07000005245208;0.100000001490116;1;4;46;8;;3;3
10469;29/03/18 06:00;1.16999995708465;;1;5;;3;;;4
10470;29/03/18 06:00;;0.100000001490116;2;14;40;4;2;;5
10471;29/03/18 07:00;1.39999997615814;0.200000002980232;8;36;23;5;3;6;1
10472;29/03/18 07:00;;0.100000001490116;2;15;34;3;;4;2
10473;29/03/18 07:00;1.07000005245208;0.100000001490116;1;7;33;12;;3;3
10474;29/03/18 07:00;1.16999995708465;;1;8;;6;;;4
10475;29/03/18 07:00;;0.200000002980232;14;32;23;9;7;;5
10476;29/03/18 08:00;1.39999997615814;0.200000002980232;11;43;17;4;2;6;1
10477;29/03/18 08:00;;0.100000001490116;3;32;26;7;;4;2
10478;29/03/18 08:00;1.08000004291534;0.100000001490116;1;10;30;7;;3;3
10479;29/03/18 08:00;1.19000005722045;;3;35;;7;;;4
10480;29/03/18 08:00;;0.200000002980232;7;33;23;13;9;;5
10481;29/03/18 09:00;1.39999997615814;0.200000002980232;11;41;20;4;2;6;1
10482;29/03/18 09:00;;0.100000001490116;3;21;33;7;;4;2
10483;29/03/18 09:00;1.08000004291534;0.100000001490116;1;12;31;9;;3;3
10484;29/03/18 09:00;1.20000004768371;;3;33;;8;;;4
10485;29/03/18 09:00;;0.200000002980232;10;32;22;14;7;;5
10486;29/03/18 10:00;1.39999997615814;0.200000002980232;13;35;28;8;5;6;1
10487;29/03/18 10:00;;0.100000001490116;5;22;37;8;;4;2
10488;29/03/18 10:00;1.08000004291534;0.100000001490116;2;11;34;8;;4;3
10489;29/03/18 10:00;1.19000005722045;;3;18;;9;;;4
10490;29/03/18 10:00;;0.200000002980232;4;21;36;12;8;;5
10491;29/03/18 11:00;1.38999998569488;0.200000002980232;10;26;46;7;5;6;1
10492;29/03/18 11:00;;0.100000001490116;5;15;55;8;;5;2
10493;29/03/18 11:00;1.08000004291534;0.100000001490116;1;3;53;5;;3;3
10494;29/03/18 11:00;1.17999994754791;;2;11;;11;;;4
10495;29/03/18 11:00;;0.200000002980232;5;18;52;10;7;;5
10496;29/03/18 12:00;1.38999998569488;0.200000002980232;9;22;60;8;7;6;1
10497;29/03/18 12:00;;0.100000001490116;3;9;68;5;;4;2
10498;29/03/18 12:00;1.08000004291534;0.100000001490116;1;1;69;5;;3;3
10499;29/03/18 12:00;1.17999994754791;;1;7;;12;;;4
10500;29/03/18 12:00;;0.200000002980232;4;14;64;10;8;;5
10501;29/03/18 13:00;1.37999999523162;0.200000002980232;11;22;64;6;4;6;1
10502;29/03/18 13:00;;0.100000001490116;5;10;68;11;;4;2
10503;29/03/18 13:00;1.08000004291534;0.100000001490116;1;1;79;3;;3;3
10504;29/03/18 13:00;1.17999994754791;;2;8;;9;;;4
10505;29/03/18 13:00;;0.200000002980232;8;17;62;6;3;;5
10506;29/03/18 14:00;1.38999998569488;0.200000002980232;8;20;71;8;7;6;1
10507;29/03/18 14:00;;0.100000001490116;3;8;75;17;;5;2
10508;29/03/18 14:00;1.08000004291534;0.100000001490116;1;1;79;9;;3;3
10509;29/03/18 14:00;1.16999995708465;;2;9;;9;;;4
10510;29/03/18 14:00;;0.200000002980232;8;14;67;14;11;;5
10511;29/03/18 15:00;1.38999998569488;0.200000002980232;7;18;73;7;5;6;1
10512;29/03/18 15:00;;0.100000001490116;3;8;79;8;;4;2
10513;29/03/18 15:00;1.09000003337860;0.200000002980232;1;1;84;6;;3;3
10514;29/03/18 15:00;1.17999994754791;;2;8;;12;;;4
10515;29/03/18 15:00;;0.200000002980232;13;20;72;17;11;;5
10516;29/03/18 16:00;1.38999998569488;0.200000002980232;5;18;81;8;7;5;1
10517;29/03/18 16:00;;0.100000001490116;3;8;87;10;;4;2
10518;29/03/18 16:00;1.09000003337860;0.200000002980232;1;1;93;5;;3;3
10519;29/03/18 16:00;1.17999994754791;;1;6;;12;;;4
10520;29/03/18 16:00;;0.200000002980232;12;19;81;12;7;;5
10521;29/03/18 17:00;1.39999997615814;0.300000011920928;6;20;82;10;9;5;1
10522;29/03/18 17:00;;0.100000001490116;2;7;88;10;;4;2
10523;29/03/18 17:00;1.09000003337860;0.200000002980232;1;1;92;6;;3;3
10524;29/03/18 17:00;1.17999994754791;;1;8;;14;;;4
10525;29/03/18 17:00;;0.200000002980232;7;15;84;11;7;;5
10526;29/03/18 18:00;1.39999997615814;0.200000002980232;5;19;87;4;3;5;1
10527;29/03/18 18:00;;0.100000001490116;3;8;93;8;;4;2
10528;29/03/18 18:00;1.09000003337860;0.200000002980232;1;1;99;5;;3;3
10529;29/03/18 18:00;1.17999994754791;;1;7;;11;;;4
10530;29/03/18 18:00;;0.200000002980232;7;16;87;11;5;;5
10531;29/03/18 19:00;1.39999997615814;0.300000011920928;8;28;82;4;3;5;1
10532;29/03/18 19:00;;0.100000001490116;2;7;96;7;;4;2
10533;29/03/18 19:00;1.07000005245208;0.200000002980232;1;1;104;5;;3;3
10534;29/03/18 19:00;1.15999996662139;;1;8;;13;;;4
10535;29/03/18 19:00;;0.200000002980232;19;27;81;15;7;;5
10536;29/03/18 20:00;1.40999996662139;0.300000011920928;7;28;81;8;5;6;1
10537;29/03/18 20:00;;0.100000001490116;2;9;92;7;;4;2
10538;29/03/18 20:00;1.07000005245208;0.200000002980232;1;1;103;16;;3;3
10539;29/03/18 20:00;1.15999996662139;;1;10;;11;;;4
10540;29/03/18 20:00;;0.200000002980232;23;24;82;15;7;;5
10541;29/03/18 21:00;1.40999996662139;0.300000011920928;7;30;76;11;8;6;1
10542;29/03/18 21:00;;0.100000001490116;3;14;85;8;;4;2
10543;29/03/18 21:00;1.08000004291534;0.200000002980232;1;1;97;14;;3;3
10544;29/03/18 21:00;1.16999995708465;;1;13;;11;;;4
10545;29/03/18 21:00;;0.200000002980232;4;20;79;6;2;;5
10546;29/03/18 22:00;1.40999996662139;0.300000011920928;8;36;71;7;5;6;1
10547;29/03/18 22:00;;0.100000001490116;2;16;82;7;;4;2
10548;29/03/18 22:00;1.08000004291534;0.200000002980232;1;2;95;11;;3;3
10549;29/03/18 22:00;1.17999994754791;;1;15;;7;;;4
10550;29/03/18 22:00;;0.200000002980232;4;24;73;18;8;;5
10551;29/03/18 23:00;1.40999996662139;0.300000011920928;7;33;72;9;6;6;1
10552;29/03/18 23:00;;0.100000001490116;1;10;87;5;;4;2
10553;29/03/18 23:00;1.08000004291534;0.200000002980232;1;1;98;11;;3;3
10554;29/03/18 23:00;1.17999994754791;;1;11;;9;;;4
10555;29/03/18 23:00;;0.200000002980232;2;13;85;14;7;;5
10556;30/03/18 00:00;1.40999996662139;0.300000011920928;6;28;79;9;7;7;1
10557;30/03/18 00:00;;0.100000001490116;1;7;92;4;;4;2
10558;30/03/18 00:00;1.08000004291534;0.200000002980232;1;1;99;11;;3;3
10559;30/03/18 00:00;1.17999994754791;;1;8;;10;;;4
10560;30/03/18 00:00;;0.200000002980232;2;12;88;9;5;;5
10561;30/03/18 01:00;1.40999996662139;0.300000011920928;5;25;81;7;4;6;1
10562;30/03/18 01:00;;0.100000001490116;1;6;93;8;;4;2
10563;30/03/18 01:00;1.08000004291534;0.200000002980232;1;1;100;13;;3;3
10564;30/03/18 01:00;1.17999994754791;;1;7;;12;;;4
10565;30/03/18 01:00;;0.200000002980232;2;11;89;8;7;;5
10566;30/03/18 02:00;1.40999996662139;0.200000002980232;3;16;87;12;8;7;1
10567;30/03/18 02:00;;0.100000001490116;1;5;92;7;;4;2
10568;30/03/18 02:00;1.08000004291534;0.200000002980232;1;1;98;12;;3;3
10569;30/03/18 02:00;1.17999994754791;;1;5;;11;;;4
10570;30/03/18 02:00;;0.200000002980232;2;7;89;8;7;;5
10571;30/03/18 03:00;1.40999996662139;0.200000002980232;3;14;86;7;4;6;1
10572;30/03/18 03:00;;0.100000001490116;1;4;90;9;;4;2
10573;30/03/18 03:00;1.08000004291534;0.200000002980232;1;1;97;12;;3;3
10574;30/03/18 03:00;1.17999994754791;;1;4;;10;;;4
10575;30/03/18 03:00;;0.200000002980232;2;6;87;8;7;;5
10576;30/03/18 04:00;1.40999996662139;0.200000002980232;3;13;84;7;5;6;1
10577;30/03/18 04:00;;0.100000001490116;1;3;90;5;;3;2
10578;30/03/18 04:00;1.09000003337860;0.200000002980232;1;1;96;11;;3;3
10579;30/03/18 04:00;1.19000005722045;;1;3;;9;;;4
10580;30/03/18 04:00;;0.200000002980232;1;4;86;6;5;;5
10581;30/03/18 05:00;1.40999996662139;0.200000002980232;2;11;88;6;4;6;1
10582;30/03/18 05:00;;0.100000001490116;1;2;91;4;;4;2
10583;30/03/18 05:00;1.08000004291534;0.200000002980232;1;1;95;10;;3;3
10584;30/03/18 05:00;1.19000005722045;;1;4;;5;;;4
10585;30/03/18 05:00;;0.100000001490116;1;3;89;4;2;;5
10586;30/03/18 06:00;1.39999997615814;0.200000002980232;5;16;84;2;1;6;1
10587;30/03/18 06:00;;0.100000001490116;1;2;92;4;;4;2
10588;30/03/18 06:00;1.08000004291534;0.200000002980232;1;1;95;3;;3;3
10589;30/03/18 06:00;1.19000005722045;;1;3;;3;;;4
10590;30/03/18 06:00;;0.100000001490116;1;3;90;1;1;;5
10591;30/03/18 07:00;1.39999997615814;0.200000002980232;2;13;82;1;1;6;1
10592;30/03/18 07:00;;0.100000001490116;1;3;87;2;;3;2
10593;30/03/18 07:00;1.08000004291534;0.200000002980232;1;1;91;6;;3;3
10594;30/03/18 07:00;1.19000005722045;;1;5;;1;;;4
10595;30/03/18 07:00;;0.200000002980232;1;5;85;1;1;;5
10596;30/03/18 08:00;1.40999996662139;0.200000002980232;3;25;68;1;1;5;1
10597;30/03/18 08:00;;0.100000001490116;1;5;82;1;;3;2
10598;30/03/18 08:00;1.08000004291534;0.200000002980232;1;1;84;4;;3;3
10599;30/03/18 08:00;1.19000005722045;;1;6;;1;;;4
10600;30/03/18 08:00;;0.200000002980232;2;9;81;5;5;;5
10601;30/03/18 09:00;1.40999996662139;0.200000002980232;3;31;67;2;2;5;1
10602;30/03/18 09:00;;0.100000001490116;1;7;87;1;;3;2
10603;30/03/18 09:00;1.08000004291534;0.200000002980232;1;1;88;3;;3;3
10604;30/03/18 09:00;1.19000005722045;;1;9;;1;;;4
10605;30/03/18 09:00;;0.200000002980232;3;15;84;3;3;;5
10606;30/03/18 10:00;1.40999996662139;0.200000002980232;6;32;68;1;1;6;1
10607;30/03/18 10:00;;0.100000001490116;2;12;84;1;;3;2
10608;30/03/18 10:00;1.08000004291534;0.200000002980232;1;1;88;2;;3;3
10609;30/03/18 10:00;1.19000005722045;;1;8;;1;;;4
10610;30/03/18 10:00;;0.200000002980232;2;11;83;3;3;;5
10611;30/03/18 11:00;1.40999996662139;0.200000002980232;7;26;78;5;3;6;1
10612;30/03/18 11:00;;0.100000001490116;2;7;91;2;;3;2
10613;30/03/18 11:00;1.08000004291534;0.200000002980232;1;1;97;2;;3;3
